LebwohlLasher.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.332, Time: 2.624514 s
         1348872 function calls (1337058 primitive calls) in 3.359 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 layout_engine.py:132(TightLayoutEngine)
        1    0.000    0.000    0.000    0.000 layout_engine.py:211(ConstrainedLayoutEngine)
        1    0.000    0.000    0.000    0.000 layout_engine.py:27(LayoutEngine)
        1    0.000    0.000    0.005    0.005 legend.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legend.py:342(Legend)
        1    0.000    0.000    0.000    0.000 legend.py:54(DraggableLegend)
        1    0.000    0.000    0.000    0.000 legend_handler.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legend_handler.py:166(HandlerNpoints)
        7    0.000    0.000    0.000    0.000 legend_handler.py:171(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:208(HandlerNpointsYoffsets)
        4    0.000    0.000    0.000    0.000 legend_handler.py:214(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:238(HandlerLine2DCompound)
        1    0.000    0.000    0.000    0.000 legend_handler.py:275(HandlerLine2D)
        1    0.000    0.000    0.000    0.000 legend_handler.py:314(HandlerPatch)
        2    0.000    0.000    0.000    0.000 legend_handler.py:319(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:361(HandlerStepPatch)
        1    0.000    0.000    0.000    0.000 legend_handler.py:398(HandlerLineCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:430(HandlerRegularPolyCollection)
        3    0.000    0.000    0.000    0.000 legend_handler.py:433(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:46(HandlerBase)
        1    0.000    0.000    0.000    0.000 legend_handler.py:503(HandlerPathCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:513(HandlerCircleCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:521(HandlerErrorbar)
        1    0.000    0.000    0.000    0.000 legend_handler.py:524(__init__)
       12    0.000    0.000    0.000    0.000 legend_handler.py:62(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:628(HandlerStem)
        1    0.000    0.000    0.000    0.000 legend_handler.py:633(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:719(HandlerTuple)
        1    0.000    0.000    0.000    0.000 legend_handler.py:724(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:772(HandlerPolyCollection)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legendre.py:1619(Legendre)
        1    0.000    0.000    0.018    0.018 linalg.py:1(<module>)
       51    0.004    0.000    0.007    0.000 linalg.py:1193(eig)
       51    0.000    0.000    0.000    0.000 linalg.py:130(get_linalg_error_extobj)
       51    0.000    0.000    0.000    0.000 linalg.py:135(_makearray)
      153    0.000    0.000    0.000    0.000 linalg.py:140(isComplexType)
      102    0.000    0.000    0.000    0.000 linalg.py:153(_realType)
       51    0.000    0.000    0.000    0.000 linalg.py:159(_commonType)
       51    0.000    0.000    0.000    0.000 linalg.py:203(_assert_stacked_2d)
       51    0.000    0.000    0.000    0.000 linalg.py:209(_assert_stacked_square)
       51    0.000    0.000    0.001    0.000 linalg.py:215(_assert_finite)
        1    0.000    0.000    0.000    0.000 linalg.py:39(EigResult)
        1    0.000    0.000    0.000    0.000 linalg.py:43(EighResult)
        1    0.000    0.000    0.000    0.000 linalg.py:47(QRResult)
       51    0.000    0.000    0.000    0.000 linalg.py:488(_unary_dispatcher)
        1    0.000    0.000    0.000    0.000 linalg.py:51(SlogdetResult)
        1    0.000    0.000    0.000    0.000 linalg.py:55(SVDResult)
        1    0.000    0.000    0.000    0.000 linalg.py:67(LinAlgError)
        1    0.000    0.000    0.000    0.000 linalg.py:97(_determine_error_states)
       51    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
       51    0.000    0.000    0.001    0.000 linecache.py:26(getline)
       51    0.000    0.000    0.001    0.000 linecache.py:36(getlines)
       17    0.000    0.000    0.000    0.000 linecache.py:52(checkcache)
        1    0.000    0.000    0.001    0.001 linecache.py:80(updatecache)
        1    0.000    0.000    0.013    0.013 lines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lines.py:1467(AxLine)
        1    0.000    0.000    0.000    0.000 lines.py:1602(VertexSelector)
        1    0.000    0.000    0.000    0.000 lines.py:216(Line2D)
        1    0.000    0.000    0.002    0.002 lzma.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.001    0.001 markers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 markers.py:155(MarkerStyle)
        1    0.000    0.000    0.003    0.003 mathtext.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mathtext.py:37(MathTextParser)
        1    0.000    0.000    0.000    0.000 mathtext.py:48(__init__)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:22(memmap)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
       20    0.000    0.000    0.000    0.000 mixins.py:16(_binary_method)
       14    0.000    0.000    0.000    0.000 mixins.py:26(_reflected_binary_method)
       13    0.000    0.000    0.000    0.000 mixins.py:36(_inplace_binary_method)
       13    0.000    0.000    0.000    0.000 mixins.py:44(_numeric_methods)
        4    0.000    0.000    0.000    0.000 mixins.py:51(_unary_method)
        1    0.000    0.000    0.000    0.000 mixins.py:59(NDArrayOperatorsMixin)
        1    0.000    0.000    0.000    0.000 mlab.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mlab.py:770(GaussianKDE)
        1    0.000    0.000    0.020    0.020 multiarray.py:1(<module>)
       85    0.000    0.000    0.000    0.000 multiarray.py:1080(copyto)
      222    0.000    0.000    0.000    0.000 multiarray.py:153(concatenate)
       30    0.000    0.000    0.000    0.000 multiarray.py:669(result_type)
       51    0.000    0.000    0.000    0.000 multiarray.py:85(empty_like)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:1(<module>)
        1    0.000    0.000    0.001    0.001 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:106(NpzFile)
        1    0.000    0.000    0.000    0.000 npyio.py:42(BagObj)
        1    0.000    0.000    0.006    0.006 ntpath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:12(Number)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.008    0.008 numeric.py:1(<module>)
       34    0.000    0.000    0.000    0.000 numeric.py:136(ones)
       30    0.000    0.000    0.000    0.000 numeric.py:1855(isscalar)
        1    0.000    0.000    0.000    0.000 numeric.py:2123(identity)
        6    0.000    0.000    0.000    0.000 numeric.py:2507(extend_all)
       51    0.000    0.000    0.000    0.000 numeric.py:63(_zeros_like_dispatcher)
       51    0.001    0.000    0.001    0.000 numeric.py:67(zeros_like)
        1    0.000    0.000    0.026    0.026 numerictypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:425(_typedict)
        1    0.000    0.000    0.000    0.000 numerictypes.py:441(_construct_lookups)
       24    0.000    0.000    0.000    0.000 numerictypes.py:514(_scalar_type_key)
        1    0.000    0.000    0.000    0.000 numerictypes.py:589(_register_types)
        1    0.000    0.000    0.014    0.014 offsetbox.py:1(<module>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1098(AnchoredText)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1141(OffsetImage)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1212(AnnotationBbox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1458(DraggableBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1567(DraggableOffsetBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1592(DraggableAnnotation)
        1    0.000    0.000    0.000    0.000 offsetbox.py:208(OffsetBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:420(PackerBase)
        2    0.000    0.000    0.000    0.000 offsetbox.py:45(_compat_get_offset)
        1    0.000    0.000    0.000    0.000 offsetbox.py:467(VPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:499(HPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:527(PaddedBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:595(DrawingArea)
        1    0.000    0.000    0.000    0.000 offsetbox.py:707(TextArea)
        1    0.000    0.000    0.000    0.000 offsetbox.py:824(AuxTransformBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:906(AnchoredOffsetbox)
        1    0.000    0.000    0.000    0.000 os.py:1080(__subclasshook__)
       20    0.000    0.000    0.000    0.000 os.py:675(__getitem__)
        2    0.000    0.000    0.000    0.000 os.py:683(__setitem__)
        2    0.000    0.000    0.000    0.000 os.py:689(__delitem__)
       26    0.000    0.000    0.000    0.000 os.py:755(encode)
        6    0.000    0.000    0.000    0.000 os.py:759(decode)
        5    0.000    0.000    0.000    0.000 os.py:817(fsdecode)
        1    0.000    0.000    0.019    0.019 overrides.py:1(<module>)
      317    0.000    0.000    0.000    0.000 overrides.py:105(array_function_dispatch)
      317    0.001    0.000    0.009    0.000 overrides.py:142(decorator)
       23    0.000    0.000    0.000    0.000 overrides.py:173(array_function_from_dispatcher)
       23    0.000    0.000    0.000    0.000 overrides.py:177(decorator)
        9    0.000    0.000    0.000    0.000 overrides.py:23(set_array_function_like_doc)
      278    0.001    0.000    0.005    0.000 overrides.py:83(verify_matching_signatures)
        1    0.000    0.000    0.001    0.001 parse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parse.py:139(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:147(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:155(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 parse.py:193(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:223(_NetlocResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:328(DefragResult)
        1    0.000    0.000    0.000    0.000 parse.py:336(SplitResult)
        1    0.000    0.000    0.000    0.000 parse.py:341(ParseResult)
        1    0.000    0.000    0.000    0.000 parse.py:347(DefragResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:355(SplitResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:360(ParseResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:366(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 parse.py:807(Quoter)
        1    0.000    0.000    0.046    0.046 patches.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:1073(Polygon)
        1    0.000    0.000    0.000    0.000 patches.py:1172(Wedge)
        1    0.000    0.000    0.000    0.000 patches.py:1259(Arrow)
        1    0.000    0.000    0.000    0.000 patches.py:1314(FancyArrow)
        1    0.000    0.000    0.000    0.000 patches.py:1488(CirclePolygon)
        1    0.000    0.000    0.000    0.000 patches.py:1513(Ellipse)
        1    0.000    0.000    0.000    0.000 patches.py:1693(Annulus)
        1    0.000    0.000    0.000    0.000 patches.py:1880(Circle)
        1    0.000    0.000    0.000    0.000 patches.py:1922(Arc)
        1    0.000    0.000    0.000    0.000 patches.py:2204(_Style)
        3    0.000    0.000    0.005    0.002 patches.py:2211(__init_subclass__)
        6    0.000    0.000    0.004    0.001 patches.py:2253(pprint_styles)
        6    0.000    0.000    0.004    0.001 patches.py:2257(<listcomp>)
      222    0.000    0.000    0.000    0.000 patches.py:2264(<genexpr>)
        6    0.000    0.000    0.000    0.000 patches.py:2264(<listcomp>)
       24    0.000    0.000    0.000    0.000 patches.py:2265(<genexpr>)
       24    0.000    0.000    0.000    0.000 patches.py:2269(<genexpr>)
      248    0.000    0.000    0.000    0.000 patches.py:2271(<genexpr>)
        6    0.000    0.000    0.000    0.000 patches.py:2271(<listcomp>)
       62    0.000    0.000    0.000    0.000 patches.py:2285(_register_style)
        1    0.000    0.000    0.000    0.000 patches.py:2293(BoxStyle)
        1    0.000    0.000    0.000    0.000 patches.py:2325(Square)
        1    0.000    0.000    0.000    0.000 patches.py:2348(Circle)
        1    0.000    0.000    0.000    0.000 patches.py:2369(Ellipse)
        1    0.000    0.000    0.000    0.000 patches.py:2397(LArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2429(RArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2439(DArrow)
        1    0.000    0.000    0.000    0.000 patches.py:2476(Round)
        1    0.000    0.000    0.000    0.000 patches.py:2534(Round4)
        1    0.000    0.000    0.000    0.000 patches.py:2583(Sawtooth)
        1    0.000    0.000    0.000    0.000 patches.py:2642(Roundtooth)
        1    0.000    0.000    0.000    0.000 patches.py:2658(ConnectionStyle)
        1    0.000    0.000    0.000    0.000 patches.py:2698(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:27(Patch)
        1    0.000    0.000    0.000    0.000 patches.py:2711(SimpleEvent)
        1    0.000    0.000    0.000    0.000 patches.py:2763(Arc3)
        1    0.000    0.000    0.000    0.000 patches.py:2801(Angle3)
        1    0.000    0.000    0.000    0.000 patches.py:2841(Angle)
        1    0.000    0.000    0.000    0.000 patches.py:2905(Arc)
        1    0.000    0.000    0.000    0.000 patches.py:3001(Bar)
        1    0.000    0.000    0.000    0.000 patches.py:3086(ArrowStyle)
        1    0.000    0.000    0.000    0.000 patches.py:3136(_Base)
        1    0.000    0.000    0.000    0.000 patches.py:3207(_Curve)
        1    0.000    0.000    0.000    0.000 patches.py:3434(Curve)
        1    0.000    0.000    0.000    0.000 patches.py:3443(CurveA)
        1    0.000    0.000    0.000    0.000 patches.py:3448(CurveB)
        1    0.000    0.000    0.000    0.000 patches.py:3453(CurveAB)
        1    0.000    0.000    0.000    0.000 patches.py:3458(CurveFilledA)
        1    0.000    0.000    0.000    0.000 patches.py:3463(CurveFilledB)
        1    0.000    0.000    0.000    0.000 patches.py:3468(CurveFilledAB)
        1    0.000    0.000    0.000    0.000 patches.py:3473(BracketA)
        1    0.000    0.000    0.000    0.000 patches.py:3492(BracketB)
        1    0.000    0.000    0.000    0.000 patches.py:3511(BracketAB)
        1    0.000    0.000    0.000    0.000 patches.py:3533(BarAB)
        1    0.000    0.000    0.000    0.000 patches.py:3551(BracketCurve)
        1    0.000    0.000    0.000    0.000 patches.py:3573(CurveBracket)
        1    0.000    0.000    0.000    0.000 patches.py:3595(Simple)
        1    0.000    0.000    0.000    0.000 patches.py:3674(Fancy)
        1    0.000    0.000    0.000    0.000 patches.py:3762(Wedge)
        1    0.000    0.000    0.000    0.000 patches.py:3807(FancyBboxPatch)
        1    0.000    0.000    0.000    0.000 patches.py:4054(FancyArrowPatch)
        1    0.000    0.000    0.000    0.000 patches.py:4394(ConnectionPatch)
        1    0.000    0.000    0.000    0.000 patches.py:610(Shadow)
        1    0.000    0.000    0.000    0.000 patches.py:670(Rectangle)
        1    0.000    0.000    0.000    0.000 patches.py:887(RegularPolygon)
        1    0.000    0.000    0.000    0.000 patches.py:936(PathPatch)
        1    0.000    0.000    0.000    0.000 patches.py:964(StepPatch)
        1    0.000    0.000    0.000    0.000 path.py:1(<module>)
       10    0.000    0.000    0.000    0.000 path.py:191(_create_closed)
       19    0.000    0.000    0.000    0.000 path.py:202(_update_values)
        1    0.000    0.000    0.000    0.000 path.py:24(Path)
       19    0.000    0.000    0.000    0.000 path.py:99(__init__)
        1    0.000    0.000    0.011    0.011 pathlib.py:1(<module>)
       30    0.000    0.000    0.001    0.000 pathlib.py:1023(glob)
        6    0.000    0.000    0.000    0.000 pathlib.py:1092(stat)
        1    0.000    0.000    0.000    0.000 pathlib.py:112(_WindowsFlavour)
        2    0.000    0.000    0.000    0.000 pathlib.py:1170(mkdir)
        1    0.000    0.000    0.000    0.000 pathlib.py:128(<setcomp>)
        1    0.000    0.000    0.000    0.000 pathlib.py:129(<setcomp>)
        6    0.000    0.000    0.000    0.000 pathlib.py:1300(is_dir)
        3    0.000    0.000    0.000    0.000 pathlib.py:1432(expanduser)
        1    0.000    0.000    0.000    0.000 pathlib.py:1446(PosixPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:1453(WindowsPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:231(_PosixFlavour)
       33    0.000    0.000    0.000    0.000 pathlib.py:239(splitroot)
        1    0.000    0.000    0.000    0.000 pathlib.py:260(compile_pattern)
        1    0.000    0.000    0.000    0.000 pathlib.py:277(_Accessor)
        1    0.000    0.000    0.000    0.000 pathlib.py:282(_NormalAccessor)
        1    0.000    0.000    0.000    0.000 pathlib.py:368(_make_selector)
        1    0.000    0.000    0.000    0.000 pathlib.py:38(_ignore_error)
        1    0.000    0.000    0.000    0.000 pathlib.py:385(_Selector)
        1    0.000    0.000    0.000    0.000 pathlib.py:389(__init__)
        2    0.000    0.000    0.000    0.000 pathlib.py:398(select_from)
        1    0.000    0.000    0.000    0.000 pathlib.py:410(_TerminatingSelector)
       56    0.000    0.000    0.000    0.000 pathlib.py:412(_select_from)
        1    0.000    0.000    0.000    0.000 pathlib.py:416(_PreciseSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:43(_is_wildcard_pattern)
        1    0.000    0.000    0.000    0.000 pathlib.py:432(_WildcardSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:434(__init__)
       29    0.000    0.000    0.000    0.000 pathlib.py:438(_select_from)
        1    0.000    0.000    0.000    0.000 pathlib.py:463(_RecursiveWildcardSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:49(_Flavour)
        1    0.000    0.000    0.000    0.000 pathlib.py:507(_PathParents)
        2    0.000    0.000    0.000    0.000 pathlib.py:53(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:540(PurePath)
       25    0.000    0.000    0.000    0.000 pathlib.py:56(parse_parts)
       22    0.000    0.000    0.000    0.000 pathlib.py:569(_parse_args)
       14    0.000    0.000    0.000    0.000 pathlib.py:589(_from_parts)
       37    0.000    0.000    0.000    0.000 pathlib.py:600(_from_parsed_parts)
       42    0.000    0.000    0.000    0.000 pathlib.py:608(_format_parsed_parts)
        8    0.000    0.000    0.000    0.000 pathlib.py:615(_make_child)
       51    0.000    0.000    0.000    0.000 pathlib.py:621(__str__)
       39    0.000    0.000    0.000    0.000 pathlib.py:631(__fspath__)
       29    0.000    0.000    0.000    0.000 pathlib.py:710(name)
       28    0.000    0.000    0.000    0.000 pathlib.py:745(stem)
        1    0.000    0.000    0.000    0.000 pathlib.py:755(with_name)
        8    0.000    0.000    0.000    0.000 pathlib.py:853(__truediv__)
        1    0.000    0.000    0.000    0.000 pathlib.py:922(PurePosixPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:932(PureWindowsPath)
        8    0.000    0.000    0.000    0.000 pathlib.py:94(join_parsed_parts)
        1    0.000    0.000    0.000    0.000 pathlib.py:945(Path)
       11    0.000    0.000    0.000    0.000 pathlib.py:957(__new__)
       28    0.000    0.000    0.000    0.000 pathlib.py:966(_make_child_relpath)
        3    0.000    0.000    0.000    0.000 pathlib.py:995(home)
        1    0.000    0.000    0.007    0.007 pickle.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pickle.py:1137(_Unpickler)
        1    0.000    0.000    0.000    0.000 pickle.py:197(<listcomp>)
        1    0.000    0.000    0.000    0.000 pickle.py:200(_Framer)
        1    0.000    0.000    0.000    0.000 pickle.py:263(_Unframer)
        1    0.000    0.000    0.000    0.000 pickle.py:407(_Pickler)
        1    0.000    0.000    0.000    0.000 pickle.py:73(PickleError)
        1    0.000    0.000    0.000    0.000 pickle.py:77(PicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:84(UnpicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:97(_Stop)
        1    0.000    0.000    0.013    0.013 platform.py:1(<module>)
        1    0.000    0.000    0.000    0.000 platform.py:729(_Processor)
        5    0.000    0.000    0.000    0.000 platform.py:761(_unknown_as_blank)
        1    0.000    0.000    0.000    0.000 platform.py:767(uname_result)
        1    0.000    0.000    0.000    0.000 platform.py:814(uname)
        1    0.000    0.000    0.000    0.000 platform.py:903(system)
        1    0.000    0.000    0.012    0.012 polar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polar.py:140(PolarAffine)
        1    0.000    0.000    0.000    0.000 polar.py:18(PolarTransform)
        1    0.000    0.000    0.000    0.000 polar.py:188(InvertedPolarTransform)
        1    0.000    0.000    0.000    0.000 polar.py:241(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 polar.py:258(_AxisWrapper)
        1    0.000    0.000    0.000    0.000 polar.py:281(ThetaLocator)
        1    0.000    0.000    0.000    0.000 polar.py:310(ThetaTick)
        1    0.000    0.000    0.000    0.000 polar.py:402(ThetaAxis)
        1    0.000    0.000    0.000    0.000 polar.py:449(RadialLocator)
        1    0.000    0.000    0.000    0.000 polar.py:498(_ThetaShift)
        1    0.000    0.000    0.000    0.000 polar.py:548(RadialTick)
        1    0.000    0.000    0.000    0.000 polar.py:699(RadialAxis)
        1    0.000    0.000    0.000    0.000 polar.py:748(_WedgeBbox)
        1    0.000    0.000    0.000    0.000 polar.py:804(PolarAxes)
        2    0.000    0.000    0.002    0.001 polynomial.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polynomial.py:1077(poly1d)
        1    0.000    0.000    0.000    0.000 polynomial.py:1472(Polynomial)
        1    0.000    0.000    0.000    0.000 polynomial.py:29(RankWarning)
        1    0.000    0.000    0.000    0.000 polyutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polyutils.py:47(RankWarning)
       34    0.000    0.000    0.000    0.000 posixpath.py:229(expanduser)
      224    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
        1    0.000    0.000    0.000    0.000 posixpath.py:52(normcase)
      118    0.000    0.000    0.000    0.000 posixpath.py:60(isabs)
      103    0.000    0.000    0.000    0.000 posixpath.py:71(join)
        1    0.000    0.000    0.000    0.000 pprint.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pprint.py:106(PrettyPrinter)
        1    0.000    0.000    0.000    0.000 pprint.py:80(_safe_key)
        1    0.000    0.000    0.000    0.000 proj3d.py:1(<module>)
        1    0.000    0.000    0.022    0.022 py3k.py:1(<module>)
        1    0.000    0.000    0.000    0.000 py3k.py:92(contextlib_nullcontext)
        1    0.000    0.000    0.020    0.020 pyparsing.py:1(<module>)
       18    0.000    0.000    0.002    0.000 pyparsing.py:1283(_trim_arity)
       17    0.000    0.000    0.002    0.000 pyparsing.py:1291(extract_stack)
       12    0.000    0.000    0.000    0.000 pyparsing.py:1313(wrapper)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1351(ParserElement)
      236    0.001    0.000    0.001    0.000 pyparsing.py:1400(__init__)
      417    0.000    0.000    0.004    0.000 pyparsing.py:1423(copy)
       45    0.000    0.000    0.000    0.000 pyparsing.py:1452(setName)
        2    0.000    0.000    0.000    0.000 pyparsing.py:1467(setResultsName)
        8    0.000    0.000    0.000    0.000 pyparsing.py:1490(_setResultsName)
       14    0.000    0.000    0.002    0.000 pyparsing.py:1518(setParseAction)
       28    0.000    0.000    0.000    0.000 pyparsing.py:1561(<genexpr>)
        3    0.000    0.000    0.000    0.000 pyparsing.py:1567(addParseAction)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1577(addCondition)
      134    0.000    0.000    0.000    0.000 pyparsing.py:1628(preParse)
      156    0.000    0.000    0.000    0.000 pyparsing.py:1643(postParse)
   306/12    0.001    0.000    0.003    0.000 pyparsing.py:1647(_parseNoCache)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1748(_UnboundedCache)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1771(_FifoCache)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1772(__init__)
       78    0.000    0.000    0.000    0.000 pyparsing.py:1777(get)
       78    0.000    0.000    0.000    0.000 pyparsing.py:1780(set)
        8    0.000    0.000    0.000    0.000 pyparsing.py:1788(clear)
     78/4    0.000    0.000    0.001    0.000 pyparsing.py:1835(_parseCache)
       22    0.000    0.000    0.000    0.000 pyparsing.py:1860(resetCache)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1866(enablePackrat)
        1    0.000    0.000    0.000    0.000 pyparsing.py:188(<listcomp>)
       12    0.000    0.000    0.004    0.000 pyparsing.py:1901(parseString)
       66    0.000    0.000    0.001    0.000 pyparsing.py:2138(__add__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2176(__radd__)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2215(__mul__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2243(<genexpr>)
     12/2    0.000    0.000    0.000    0.000 pyparsing.py:2270(makeOptionalList)
       16    0.000    0.000    0.000    0.000 pyparsing.py:2292(__or__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:2367(__invert__)
        9    0.000    0.000    0.000    0.000 pyparsing.py:2414(__call__)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2434(suppress)
       71    0.000    0.000    0.000    0.000 pyparsing.py:2441(leaveWhitespace)
      141    0.000    0.000    0.000    0.000 pyparsing.py:2450(setWhitespaceChars)
      117    0.000    0.000    0.000    0.000 pyparsing.py:2545(__str__)
      101    0.000    0.000    0.000    0.000 pyparsing.py:2551(streamline)
      139    0.000    0.000    0.000    0.000 pyparsing.py:2587(__eq__)
      156    0.000    0.000    0.000    0.000 pyparsing.py:2599(__hash__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:268(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2791(_PendingSkip)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2824(Token)
       83    0.000    0.000    0.000    0.000 pyparsing.py:2828(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2832(Empty)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2835(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2842(NoMatch)
       95    0.000    0.000    0.000    0.000 pyparsing.py:285(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2856(Literal)
       36    0.000    0.000    0.000    0.000 pyparsing.py:2870(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:288(conditionAsParseAction)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2895(_SingleCharLiteral)
       54    0.000    0.000    0.000    0.000 pyparsing.py:2896(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2904(Keyword)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2982(CaselessLiteral)
        1    0.000    0.000    0.000    0.000 pyparsing.py:300(ParseBaseException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3005(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3018(CloseMatch)
      102    0.000    0.000    0.000    0.000 pyparsing.py:304(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3087(Word)
       10    0.000    0.000    0.002    0.000 pyparsing.py:3140(__init__)
      282    0.000    0.000    0.000    0.000 pyparsing.py:3144(<genexpr>)
       16    0.000    0.000    0.000    0.000 pyparsing.py:3197(parseImpl)
       21    0.000    0.000    0.000    0.000 pyparsing.py:3225(__str__)
       14    0.000    0.000    0.000    0.000 pyparsing.py:3233(charsAsStr)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3246(_WordRegex)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3256(Char)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3270(Regex)
       27    0.000    0.000    0.007    0.000 pyparsing.py:3294(__init__)
       42    0.000    0.000    0.000    0.000 pyparsing.py:3339(parseImpl)
