vectorized_numba.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.282, Time: 0.529685 s
         7100336 function calls (6730662 primitive calls) in 6.639 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      458    0.000    0.000    0.000    0.000 typeinfer.py:519(<listcomp>)
      458    0.000    0.000    0.001    0.000 typeinfer.py:520(<listcomp>)
      458    0.000    0.000    0.000    0.000 typeinfer.py:521(<listcomp>)
     1134    0.000    0.000    0.001    0.000 typeinfer.py:525(<genexpr>)
     1134    0.000    0.000    0.001    0.000 typeinfer.py:528(<genexpr>)
     1162    0.002    0.000    0.004    0.000 typeinfer.py:54(add_type)
       11    0.000    0.000    0.000    0.000 typeinfer.py:555(_is_array_not_precise)
        1    0.000    0.000    0.000    0.000 typeinfer.py:561(CallConstraint)
      209    0.000    0.000    0.000    0.000 typeinfer.py:567(__init__)
   243/57    0.002    0.000    3.195    0.056 typeinfer.py:575(__call__)
  458/149    0.004    0.000    3.230    0.022 typeinfer.py:585(resolve)
      458    0.001    0.000    0.002    0.000 typeinfer.py:672(_add_refine_map)
      209    0.000    0.000    0.000    0.000 typeinfer.py:699(get_call_signature)
        1    0.000    0.000    0.000    0.000 typeinfer.py:703(IntrinsicCallConstraint)
      215    0.001    0.000    0.102    0.000 typeinfer.py:704(__call__)
        1    0.000    0.000    0.000    0.000 typeinfer.py:712(GetAttrConstraint)
       61    0.000    0.000    0.000    0.000 typeinfer.py:713(__init__)
      122    0.001    0.000    0.020    0.000 typeinfer.py:720(__call__)
        1    0.000    0.000    0.000    0.000 typeinfer.py:748(SetItemRefinement)
       11    0.000    0.000    0.000    0.000 typeinfer.py:753(_refine_target_type)
        1    0.000    0.000    0.000    0.000 typeinfer.py:774(SetItemConstraint)
        5    0.000    0.000    0.000    0.000 typeinfer.py:775(__init__)
       12    0.000    0.000    0.003    0.000 typeinfer.py:781(__call__)
       47    0.000    0.000    0.000    0.000 typeinfer.py:784(<genexpr>)
        5    0.000    0.000    0.000    0.000 typeinfer.py:799(get_call_signature)
        1    0.000    0.000    0.000    0.000 typeinfer.py:803(StaticSetItemConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:835(DelItemConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:860(SetAttrConstraint)
      191    0.000    0.000    0.001    0.000 typeinfer.py:87(lock)
        1    0.000    0.000    0.000    0.000 typeinfer.py:888(PrintConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:912(TypeVarMap)
       35    0.000    0.000    0.000    0.000 typeinfer.py:913(set_context)
     4348    0.004    0.000    0.006    0.000 typeinfer.py:916(__getitem__)
      739    0.001    0.000    0.001    0.000 typeinfer.py:921(__setitem__)
        1    0.000    0.000    0.000    0.000 typeinfer.py:960(TypeInferer)
       35    0.000    0.000    0.000    0.000 typeinfer.py:965(__init__)
        1    0.000    0.000    0.006    0.006 typeof.py:1(<module>)
        7    0.000    0.000    0.000    0.000 typeof.py:115(_typeof_bool)
        2    0.000    0.000    0.000    0.000 typeof.py:120(_typeof_float)
        1    0.000    0.000    0.000    0.000 typeof.py:125(_typeof_complex)
      111    0.000    0.000    0.000    0.000 typeof.py:130(_typeof_int)
       14    0.000    0.000    0.000    0.000 typeof.py:153(_typeof_str)
       12    0.000    0.000    0.000    0.000 typeof.py:163(_typeof_none)
        1    0.000    0.000    0.000    0.000 typeof.py:17(Purpose)
        1    0.000    0.000    0.000    0.000 typeof.py:234(_typeof_dtype)
        3    0.000    0.000    0.000    0.000 typeof.py:240(_typeof_ndarray)
        6    0.000    0.000    0.000    0.000 typeof.py:269(_typeof_nb_type)
      681    0.003    0.000    0.024    0.000 typeof.py:27(typeof)
      441    0.001    0.000    0.004    0.000 typeof.py:41(typeof_impl)
      441    0.001    0.000    0.002    0.000 typeof.py:66(_typeof_buffer)
       83    0.000    0.000    0.010    0.000 typeof.py:90(_typeof_type)
        1    0.000    0.000    0.001    0.001 typeref.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typeref.py:136(_TypeIterator)
        1    0.000    0.000    0.000    0.000 typeref.py:151(_TypeListIterator)
        1    0.000    0.000    0.000    0.000 typeref.py:32(TypeRef)
        1    0.000    0.000    0.000    0.000 typeref.py:7(TypeKind)
        1    0.000    0.000    0.000    0.000 types.py:1(<module>)
        1    0.000    0.000    0.000    0.000 types.py:100(LabelType)
        4    0.000    0.000    0.000    0.000 types.py:100(prepare_class)
     1063    0.000    0.000    0.000    0.000 types.py:105(_to_string)
        1    0.000    0.000    0.000    0.000 types.py:109(PointerType)
     2901    0.004    0.000    0.005    0.000 types.py:116(__init__)
2078/2075    0.001    0.000    0.004    0.000 types.py:121(_to_string)
2664/2400    0.002    0.000    0.002    0.000 types.py:127(__eq__)
        4    0.000    0.000    0.000    0.000 types.py:132(_calculate_meta)
      774    0.000    0.000    0.000    0.000 types.py:137(gep)
        1    0.000    0.000    0.000    0.000 types.py:14(Type)
        2    0.000    0.000    0.000    0.000 types.py:145(intrinsic_name)
        1    0.000    0.000    0.000    0.000 types.py:150(VoidType)
      217    0.000    0.000    0.000    0.000 types.py:155(_to_string)
        1    0.000    0.000    0.000    0.000 types.py:165(FunctionType)
      550    0.000    0.000    0.000    0.000 types.py:170(__init__)
       35    0.000    0.000    0.000    0.000 types.py:175(_to_string)
      729    0.000    0.000    0.000    0.000 types.py:176(__get__)
       35    0.000    0.000    0.000    0.000 types.py:177(<listcomp>)
        1    0.000    0.000    0.000    0.000 types.py:187(__eq__)
        1    0.000    0.000    0.000    0.000 types.py:198(IntType)
     2195    0.001    0.000    0.001    0.000 types.py:206(__new__)
        4    0.000    0.000    0.000    0.000 types.py:216(__new)
        4    0.000    0.000    0.000    0.000 types.py:229(_to_string)
     3766    0.002    0.000    0.002    0.000 types.py:232(__eq__)
     3234    0.002    0.000    0.002    0.000 types.py:241(format_constant)
     3370    0.001    0.000    0.001    0.000 types.py:247(wrap_constant_value)
       32    0.000    0.000    0.000    0.000 types.py:252(intrinsic_name)
     2491    0.002    0.000    0.005    0.000 types.py:27(as_pointer)
        3    0.000    0.000    0.000    0.000 types.py:275(_format_float_as_hex)
        3    0.000    0.000    0.000    0.000 types.py:282(_format_double)
        1    0.000    0.000    0.000    0.000 types.py:290(_BaseFloatType)
       89    0.000    0.000    0.000    0.000 types.py:292(__new__)
      136    0.000    0.000    0.000    0.000 types.py:295(__eq__)
     8818    0.004    0.000    0.009    0.000 types.py:30(__ne__)
        3    0.000    0.000    0.000    0.000 types.py:301(_create_instance)
        1    0.000    0.000    0.000    0.000 types.py:306(HalfType)
        1    0.000    0.000    0.000    0.000 types.py:320(FloatType)
       81    0.001    0.000    0.023    0.000 types.py:33(_get_ll_pointer_type)
        1    0.000    0.000    0.000    0.000 types.py:334(DoubleType)
      338    0.000    0.000    0.000    0.000 types.py:341(__str__)
        3    0.000    0.000    0.000    0.000 types.py:344(format_constant)
        1    0.000    0.000    0.000    0.000 types.py:352(_Repeat)
     1866    0.001    0.000    0.001    0.000 types.py:353(__init__)
       22    0.000    0.000    0.000    0.000 types.py:357(__len__)
     1892    0.001    0.000    0.001    0.000 types.py:360(__getitem__)
        1    0.000    0.000    0.000    0.000 types.py:367(VectorType)
        1    0.000    0.000    0.000    0.000 types.py:418(Aggregate)
     1096    0.002    0.000    0.006    0.000 types.py:424(wrap_constant_value)
       54    0.000    0.000    0.000    0.000 types.py:432(<listcomp>)
        1    0.000    0.000    0.000    0.000 types.py:436(ArrayType)
      359    0.000    0.000    0.000    0.000 types.py:441(__init__)
     1866    0.002    0.000    0.003    0.000 types.py:445(elements)
        4    0.000    0.000    0.000    0.000 types.py:449(__len__)
      260    0.000    0.000    0.000    0.000 types.py:452(_to_string)
      443    0.000    0.000    0.001    0.000 types.py:455(__eq__)
       84    0.000    0.000    0.000    0.000 types.py:462(gep)
        1    0.000    0.000    0.000    0.000 types.py:476(BaseStructType)
       81    0.000    0.000    0.025    0.000 types.py:48(get_abi_size)
      139    0.000    0.000    0.000    0.000 types.py:482(packed)
      109    0.000    0.000    0.000    0.000 types.py:490(packed)
       50    0.000    0.000    0.000    0.000 types.py:494(__len__)
    89/88    0.000    0.000    0.001    0.000 types.py:506(structure_repr)
    89/88    0.000    0.000    0.000    0.000 types.py:510(<listcomp>)
       50    0.000    0.000    0.001    0.000 types.py:513(format_constant)
       50    0.000    0.000    0.001    0.000 types.py:514(<listcomp>)
      623    0.000    0.000    0.000    0.000 types.py:519(gep)
      139    0.000    0.000    0.000    0.000 types.py:530(_wrap_packed)
        1    0.000    0.000    0.000    0.000 types.py:540(LiteralStructType)
      109    0.000    0.000    0.000    0.000 types.py:548(__init__)
    89/88    0.000    0.000    0.001    0.000 types.py:556(_to_string)
     3407    0.002    0.000    0.002    0.000 types.py:559(__eq__)
        1    0.000    0.000    0.000    0.000 types.py:567(IdentifiedStructType)
        4    0.000    0.000    0.000    0.000 types.py:69(new_class)
      811    0.000    0.000    0.000    0.000 types.py:70(wrap_constant_value)
     3209    0.004    0.000    0.015    0.000 types.py:77(__call__)
        4    0.000    0.000    0.000    0.000 types.py:79(resolve_bases)
        1    0.000    0.000    0.000    0.000 types.py:85(MetaDataType)
      213    0.001    0.000    0.005    0.000 typing.py:1016(__init__)
     1139    0.000    0.000    0.000    0.000 typing.py:1022(<genexpr>)
      540    0.000    0.000    0.000    0.000 typing.py:1031(__eq__)
  350/272    0.000    0.000    0.000    0.000 typing.py:1037(__hash__)
    45/12    0.001    0.000    0.002    0.000 typing.py:1046(__getitem__)
      102    0.000    0.000    0.000    0.000 typing.py:1053(<genexpr>)
       66    0.000    0.000    0.000    0.000 typing.py:1055(<genexpr>)
       96    0.000    0.000    0.000    0.000 typing.py:1074(<genexpr>)
       33    0.000    0.000    0.001    0.000 typing.py:1083(copy_with)
        9    0.000    0.000    0.000    0.000 typing.py:1107(__mro_entries__)
       19    0.000    0.000    0.001    0.000 typing.py:1138(__getitem__)
       46    0.000    0.000    0.000    0.000 typing.py:1143(<genexpr>)
       28    0.000    0.000    0.001    0.000 typing.py:1147(copy_with)
        1    0.000    0.000    0.000    0.000 typing.py:1188(copy_with)
        1    0.000    0.000    0.000    0.000 typing.py:1194(__getitem__)
        1    0.000    0.000    0.000    0.000 typing.py:1208(__getitem_inner__)
        3    0.000    0.000    0.000    0.000 typing.py:1217(<genexpr>)
        9    0.000    0.000    0.000    0.000 typing.py:1223(__getitem__)
       19    0.000    0.000    0.000    0.000 typing.py:1234(<genexpr>)
       12    0.000    0.000    0.001    0.000 typing.py:1239(copy_with)
      186    0.000    0.000    0.000    0.000 typing.py:1242(__eq__)
  143/132    0.000    0.000    0.000    0.000 typing.py:1247(__hash__)
      183    0.000    0.000    0.000    0.000 typing.py:1272(_value_and_type_iter)
     1868    0.000    0.000    0.000    0.000 typing.py:1273(<genexpr>)
      234    0.000    0.000    0.000    0.000 typing.py:1278(__eq__)
      144    0.000    0.000    0.000    0.000 typing.py:1284(__hash__)
       32    0.000    0.000    0.001    0.000 typing.py:1323(__class_getitem__)
       66    0.000    0.000    0.000    0.000 typing.py:1330(<genexpr>)
       18    0.000    0.000    0.000    0.000 typing.py:1333(<genexpr>)
       48    0.000    0.000    0.000    0.000 typing.py:1342(<genexpr>)
       15    0.000    0.000    0.000    0.000 typing.py:1350(__init_subclass__)
      519    0.000    0.000    0.001    0.000 typing.py:137(_type_convert)
      426    0.001    0.000    0.003    0.000 typing.py:146(_type_check)
       10    0.000    0.000    0.000    0.000 typing.py:1549(__init_subclass__)
       20    0.000    0.000    0.000    0.000 typing.py:1554(<genexpr>)
        5    0.000    0.000    0.000    0.000 typing.py:1712(runtime_checkable)
      100    0.000    0.000    0.000    0.000 typing.py:1737(cast)
       16    0.000    0.000    0.000    0.000 typing.py:2018(overload)
        1    0.000    0.000    0.000    0.000 typing.py:2047(final)
      222    0.001    0.000    0.001    0.000 typing.py:206(_collect_type_vars)
      305    0.000    0.000    0.000    0.000 typing.py:219(<listcomp>)
       88    0.000    0.000    0.000    0.000 typing.py:223(_check_generic)
       21    0.000    0.000    0.003    0.000 typing.py:2247(_make_nmtuple)
       21    0.000    0.000    0.000    0.000 typing.py:2248(<listcomp>)
       21    0.000    0.000    0.001    0.000 typing.py:2249(<dictcomp>)
       21    0.000    0.000    0.004    0.000 typing.py:2267(__new__)
       21    0.000    0.000    0.000    0.000 typing.py:2280(<listcomp>)
       21    0.000    0.000    0.000    0.000 typing.py:2328(_namedtuple_mro_entries)
        2    0.000    0.000    0.000    0.000 typing.py:2338(__new__)
        2    0.000    0.000    0.000    0.000 typing.py:2356(<dictcomp>)
        1    0.000    0.000    0.000    0.000 typing.py:2448(<lambda>)
      119    0.000    0.000    0.001    0.000 typing.py:253(_deduplicate)
       80    0.000    0.000    0.001    0.000 typing.py:267(_remove_dups_flatten)
       39    0.000    0.000    0.000    0.000 typing.py:284(_flatten_literal_params)
  326/257    0.000    0.000    0.011    0.000 typing.py:306(inner)
       39    0.000    0.000    0.000    0.000 typing.py:371(__getattr__)
        9    0.000    0.000    0.000    0.000 typing.py:380(__repr__)
    89/80    0.000    0.000    0.005    0.000 typing.py:401(__getitem__)
       39    0.000    0.000    0.002    0.000 typing.py:407(__getitem__)
       80    0.000    0.000    0.005    0.000 typing.py:483(Union)
      363    0.000    0.000    0.001    0.000 typing.py:515(<genexpr>)
        9    0.000    0.000    0.001    0.000 typing.py:523(Optional)
       39    0.000    0.000    0.001    0.000 typing.py:532(Literal)
      480    0.000    0.000    0.000    0.000 typing.py:560(<genexpr>)
       57    0.000    0.000    0.001    0.000 typing.py:664(__init__)
      351    0.000    0.000    0.000    0.000 typing.py:705(__eq__)
        5    0.000    0.000    0.000    0.000 typing.py:714(__hash__)
       18    0.000    0.000    0.000    0.000 typing.py:722(__init__)
       18    0.000    0.000    0.000    0.000 typing.py:801(__init__)
       18    0.000    0.000    0.000    0.000 typing.py:810(<genexpr>)
     1879    0.001    0.000    0.001    0.000 typing.py:935(_is_dunder)
      213    0.000    0.000    0.001    0.000 typing.py:947(__init__)
     1879    0.001    0.000    0.002    0.000 typing.py:986(__setattr__)
        1    0.000    0.000    0.001    0.001 tz.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:1036(tzstr)
        1    0.000    0.000    0.000    0.000 tz.py:1156(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 tz.py:1167(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 tz.py:1253(tzical)
        1    0.000    0.000    0.000    0.000 tz.py:132(tzoffset)
        1    0.000    0.000    0.000    0.000 tz.py:1470(__get_gettz)
        1    0.000    0.000    0.000    0.000 tz.py:1475(GettzFunc)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:201(tzlocal)
        1    0.000    0.000    0.000    0.000 tz.py:328(_ttinfo)
        1    0.000    0.000    0.000    0.000 tz.py:373(_tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:386(tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
        1    0.000    0.000    0.000    0.000 tz.py:874(tzrange)
        1    0.000    0.000    0.000    0.000 ufunc_db.py:1(<module>)
      340    0.000    0.000    0.000    0.000 ufunc_db.py:18(_lazy_init_db)
        1    0.000    0.000    0.000    0.000 ufunc_db.py:26(get_ufuncs)
      339    0.000    0.000    0.000    0.000 ufunc_db.py:32(get_ufunc_info)
        1    0.000    0.000    0.000    0.000 ufunc_db.py:46(_fill_ufunc_db)
        1    0.000    0.000    0.001    0.001 ufuncbuilder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:251(_BaseUFuncBuilder)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:272(UFuncBuilder)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:338(GUFuncBuilder)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:34(UFuncTargetOptions)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:56(UFuncTarget)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:59(__init__)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:74(UFuncDispatcher)
        1    0.000    0.000    0.000    0.000 ufunclike.py:1(<module>)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
        1    0.000    0.000    0.044    0.044 unicode.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unicode.py:102(UnicodeIteratorModel)
        2    0.000    0.000    0.000    0.000 unicode.py:1205(generate_rsplit_whitespace_impl)
        2    0.000    0.000    0.000    0.000 unicode.py:1376(gen_unicode_Xjust)
        2    0.000    0.000    0.000    0.000 unicode.py:1421(generate_splitlines_func)
        2    0.000    0.000    0.000    0.000 unicode.py:1997(gen_isAlX)
        2    0.000    0.000    0.000    0.000 unicode.py:2042(_is_upper)
        5    0.000    0.000    0.000    0.000 unicode.py:2184(gen_isX)
        2    0.000    0.000    0.000    0.000 unicode.py:2291(_gen_unicode_upper_or_lower)
        2    0.000    0.000    0.000    0.000 unicode.py:2314(_gen_ascii_upper_or_lower)
        2    0.000    0.000    0.000    0.000 unicode.py:736(generate_finder)
        1    0.000    0.000    0.000    0.000 unicode.py:79(UnicodeModel)
        1    0.000    0.000    0.003    0.003 unicode_support.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unicode_support.py:381(_PY_CTF)
        1    0.000    0.000    0.000    0.000 unicode_support.py:59(_PyUnicode_TyperecordMasks)
        1    0.000    0.000    0.000    0.000 unicode_support.py:609(_PY_CTF_LB)
        1    0.000    0.000    0.007    0.007 units.py:1(<module>)
        1    0.000    0.000    0.000    0.000 units.py:108(ConversionInterface)
        1    0.000    0.000    0.000    0.000 units.py:135(DecimalConverter)
        1    0.000    0.000    0.000    0.000 units.py:161(Registry)
        1    0.000    0.000    0.000    0.000 units.py:52(ConversionError)
        1    0.000    0.000    0.000    0.000 units.py:72(AxisInfo)
        1    0.000    0.000    0.001    0.001 untyped_passes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:111(FixupArgs)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:115(__init__)
       35    0.000    0.000    0.000    0.000 untyped_passes.py:118(run_pass)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:131(IRProcessing)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:135(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1357(IterLoopCanonicalization)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1371(__init__)
       35    0.000    0.000    0.024    0.001 untyped_passes.py:138(run_pass)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1523(PropagateLiterals)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1528(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:153(RewriteSemanticConstants)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:157(__init__)
       35    0.000    0.000    0.003    0.000 untyped_passes.py:160(run_pass)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1638(LiteralPropagationSubPipelinePass)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1643(__init__)
       35    0.000    0.000    0.001    0.000 untyped_passes.py:1646(run_pass)
       70    0.000    0.000    0.000    0.000 untyped_passes.py:1680(get_analysis_usage)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1684(LiteralUnroll)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1689(__init__)
       35    0.000    0.000    0.001    0.000 untyped_passes.py:1692(run_pass)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1735(SimplifyCFG)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1740(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:175(DeadBranchPrune)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1751(ReconstructSSA)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1759(__init__)
       35    0.000    0.000    0.093    0.003 untyped_passes.py:1762(run_pass)
       35    0.000    0.000    0.000    0.000 untyped_passes.py:1781(_patch_locals)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:179(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1796(RewriteDynamicRaises)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1802(__init__)
       35    0.000    0.000    0.000    0.000 untyped_passes.py:1805(run_pass)
       70    0.001    0.000    0.009    0.000 untyped_passes.py:182(run_pass)
      140    0.000    0.000    0.000    0.000 untyped_passes.py:201(get_analysis_usage)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:205(InlineClosureLikes)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:209(__init__)
       35    0.001    0.000    0.076    0.002 untyped_passes.py:212(run_pass)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:237(GenericRewrites)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:241(__init__)
       35    0.000    0.000    0.057    0.002 untyped_passes.py:244(run_pass)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:258(WithLifting)
      280    0.000    0.000    0.000    0.000 untyped_passes.py:26(fallback_context)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:262(__init__)
       35    0.000    0.000    0.004    0.000 untyped_passes.py:265(run_pass)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:287(InlineInlinables)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:301(__init__)
       35    0.001    0.000    0.003    0.000 untyped_passes.py:304(run_pass)
      113    0.001    0.000    0.001    0.000 untyped_passes.py:352(_do_work)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:419(PreserveIR)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:427(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:435(FindLiterallyCalls)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:442(__init__)
       35    0.000    0.000    0.002    0.000 untyped_passes.py:445(run_pass)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:450(CanonicalizeLoopExit)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:456(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:487(CanonicalizeLoopEntry)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:495(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:52(ExtractByteCode)
       36    0.000    0.000    0.000    0.000 untyped_passes.py:56(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:562(PrintIRCFG)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:566(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:577(MakeFunctionToJitFunction)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:586(__init__)
       35    0.001    0.000    0.001    0.000 untyped_passes.py:589(run_pass)
       35    0.000    0.000    0.005    0.000 untyped_passes.py:59(run_pass)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:631(TransformLiteralUnrollConstListToTuple)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:640(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:72(TranslateByteCode)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:755(MixedContainerUnroller)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:76(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:763(__init__)
       35    0.000    0.000    0.121    0.003 untyped_passes.py:79(run_pass)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:91(RVSDGFrontend)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:95(__init__)
        1    0.000    0.000    0.000    0.000 util.py:1(<module>)
        6    0.000    0.000    0.046    0.008 utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:104(_Deprecate)
        1    0.000    0.000    0.006    0.006 utils.py:1239(check_support_sve)
        1    0.000    0.000    0.000    0.000 utils.py:1261(_Dummy)
        1    0.000    0.000    0.000    0.000 utils.py:187(<lambda>)
        1    0.000    0.000    0.000    0.000 utils.py:1896(IgnoreException)
        1    0.000    0.000    0.000    0.000 utils.py:1938(clear_and_catch_warnings)
        2    0.000    0.000    0.000    0.000 utils.py:199(_warn_old_style)
        1    0.000    0.000    0.000    0.000 utils.py:2004(suppress_warnings)
        2    0.000    0.000    0.000    0.000 utils.py:213(use_new_style_errors)
        1    0.000    0.000    0.000    0.000 utils.py:233(ThreadLocalStack)
        2    0.000    0.000    0.000    0.000 utils.py:242(__init_subclass__)
        1    0.000    0.000    0.000    0.000 utils.py:2498(_get_glibc_version)
      950    0.001    0.000    0.002    0.000 utils.py:250(__init__)
       35    0.000    0.000    0.000    0.000 utils.py:263(push)
       35    0.000    0.000    0.000    0.000 utils.py:268(pop)
      662    0.000    0.000    0.000    0.000 utils.py:273(top)
      912    0.000    0.000    0.000    0.000 utils.py:281(__len__)
       70    0.000    0.000    0.000    0.000 utils.py:284(enter)
        1    0.000    0.000    0.000    0.000 utils.py:296(ConfigOptions)
      505    0.001    0.000    0.003    0.000 utils.py:33(erase_traceback)
     1563    0.011    0.000    0.032    0.000 utils.py:346(order_by_target_specificity)
     5954    0.002    0.000    0.002    0.000 utils.py:372(key)
      574    0.001    0.000    0.001    0.000 utils.py:374(<listcomp>)
        1    0.000    0.000    0.000    0.000 utils.py:388(MutableSortedSet)
        1    0.000    0.000    0.000    0.000 utils.py:418(SortedMap)
       35    0.000    0.000    0.000    0.000 utils.py:422(__init__)
      724    0.000    0.000    0.000    0.000 utils.py:429(__getitem__)
       35    0.000    0.000    0.000    0.000 utils.py:433(__len__)
      105    0.000    0.000    0.000    0.000 utils.py:436(__iter__)
      516    0.000    0.000    0.000    0.000 utils.py:437(<genexpr>)
        1    0.000    0.000    0.000    0.000 utils.py:440(MutableSortedMap)
        1    0.000    0.000    0.000    0.000 utils.py:45(KnownFailureException)
        1    0.000    0.000    0.000    0.000 utils.py:462(UniqueDict)
     2939    0.002    0.000    0.002    0.000 utils.py:463(__setitem__)
        2    0.000    0.000    0.000    0.000 utils.py:469(runonce)
        2    0.000    0.000    0.003    0.001 utils.py:470(inner)
      111    0.000    0.000    0.000    0.000 utils.py:482(bit_length)
    26137    0.011    0.000    0.023    0.000 utils.py:493(stream_list)
    26137    0.007    0.000    0.009    0.000 utils.py:502(sublist_iterator)
        1    0.000    0.000    0.000    0.000 utils.py:512(BenchmarkResult)
       47    0.000    0.000    0.000    0.000 utils.py:606(unified_function_type)
        1    0.000    0.000    0.000    0.000 utils.py:692(_RedirectSubpackage)
      291    0.000    0.000    0.000    0.000 utils.py:736(get_hashable_key)
        1    0.000    0.000    0.000    0.000 utils.py:752(threadsafe_cached_property)
        2    0.000    0.000    0.000    0.000 utils.py:753(__init__)
        2    0.000    0.000    0.008    0.004 utils.py:757(__get__)
        1    0.000    0.000    0.000    0.000 utils.py:8(get_library_name)
        1    0.000    0.000    0.000    0.000 uu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 uu.py:39(Error)
        1    0.000    0.000    0.004    0.004 uuid.py:1(<module>)
        4    0.000    0.000    0.000    0.000 uuid.py:138(__init__)
        1    0.000    0.000    0.000    0.000 uuid.py:78(SafeUUID)
        1    0.000    0.000    0.000    0.000 uuid.py:84(UUID)
        1    0.000    0.000    0.002    0.002 value.py:1(<module>)
        1    0.000    0.000    0.000    0.000 value.py:10(Linkage)
     2265    0.000    0.000    0.000    0.000 value.py:125(is_global)
     1683    0.000    0.000    0.000    0.000 value.py:129(is_function)
     2802    0.004    0.000    0.054    0.000 value.py:157(name)
       88    0.000    0.000    0.002    0.000 value.py:165(linkage)
       60    0.000    0.000    0.001    0.000 value.py:169(linkage)
       81    0.000    0.000    0.002    0.000 value.py:212(type)
     2265    0.004    0.000    0.042    0.000 value.py:220(is_declaration)
        1    0.000    0.000    0.000    0.000 value.py:32(Visibility)
