Numba_LebwohlLasher.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.392, Time: 3.304862 s
         8275165 function calls (7831564 primitive calls) in 10.013 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    18152    0.005    0.000    0.019    0.000 ffi.py:134(__getattr__)
        1    0.000    0.000    0.000    0.000 ffi.py:161(_lib_fn_wrapper)
      250    0.000    0.000    0.000    0.000 ffi.py:170(__init__)
      239    0.000    0.000    0.000    0.000 ffi.py:178(argtypes)
      116    0.000    0.000    0.000    0.000 ffi.py:186(restype)
    17801    1.696    0.000    1.987    0.000 ffi.py:190(__call__)
        1    0.000    0.000    0.006    0.006 ffi.py:195(_importlib_resources_path_repl)
        1    0.000    0.000    0.000    0.000 ffi.py:217(register_lock_callback)
        1    0.000    0.000    0.000    0.000 ffi.py:231(_DeadPointer)
        1    0.000    0.000    0.000    0.000 ffi.py:237(OutputString)
      782    0.002    0.000    0.002    0.000 ffi.py:255(__init__)
     1564    0.002    0.000    0.016    0.000 ffi.py:260(close)
      782    0.000    0.000    0.000    0.000 ffi.py:267(__enter__)
      782    0.000    0.000    0.017    0.000 ffi.py:270(__exit__)
      782    0.001    0.000    0.001    0.000 ffi.py:273(__del__)
      238    0.000    0.000    0.001    0.000 ffi.py:280(__str__)
      263    0.000    0.000    0.000    0.000 ffi.py:287(__bool__)
        1    0.000    0.000    0.000    0.000 ffi.py:313(ObjectRef)
     6033    0.003    0.000    0.003    0.000 ffi.py:322(__init__)
     6154    0.005    0.000    0.023    0.000 ffi.py:329(close)
     6318    0.003    0.000    0.003    0.000 ffi.py:339(detach)
     4860    0.001    0.000    0.001    0.000 ffi.py:348(_dispose)
      252    0.000    0.000    0.000    0.000 ffi.py:363(__enter__)
      252    0.000    0.000    0.007    0.000 ffi.py:369(__exit__)
     5902    0.004    0.000    0.022    0.000 ffi.py:372(__del__)
       85    0.000    0.000    0.001    0.000 ffi.py:389(__hash__)
        1    0.000    0.000    0.000    0.000 ffi.py:45(_LLVMLock)
        1    0.000    0.000    0.000    0.000 ffi.py:54(__init__)
        1    0.000    0.000    0.000    0.000 ffi.py:60(register)
    17801    0.013    0.000    0.129    0.000 ffi.py:72(__enter__)
    17801    0.013    0.000    0.158    0.000 ffi.py:78(__exit__)
        1    0.000    0.000    0.000    0.000 ffi.py:85(_suppress_cleanup_errors)
        1    0.000    0.000    0.000    0.000 ffi.py:86(__init__)
        1    0.000    0.000    0.000    0.000 ffi.py:89(__enter__)
        1    0.000    0.000    0.000    0.000 ffi.py:92(__exit__)
        1    0.000    0.000    0.000    0.000 ffi.py:99(_lib_wrapper)
        1    0.000    0.000    0.203    0.203 figure.py:1(<module>)
        1    0.000    0.000    0.000    0.000 figure.py:121(SubplotParams)
        1    0.000    0.000    0.001    0.001 figure.py:181(FigureBase)
        1    0.000    0.000    0.000    0.000 figure.py:2149(SubFigure)
        1    0.000    0.000    0.000    0.000 figure.py:2360(Figure)
        1    0.000    0.000    0.000    0.000 figure.py:73(_AxesStack)
        1    0.000    0.000    0.000    0.000 firstlinefinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 firstlinefinder.py:9(FindDefFirstLine)
        1    0.000    0.000    0.000    0.000 flinalg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:80(translate)
        1    0.000    0.000    0.008    0.008 font_manager.py:1(<module>)
        1    0.000    0.000    0.001    0.001 font_manager.py:1564(_load_fontmanager)
        1    0.000    0.000    0.000    0.000 font_manager.py:532(FontProperties)
        1    0.000    0.000    0.000    0.000 font_manager.py:910(_JSONEncoder)
      120    0.000    0.000    0.001    0.000 font_manager.py:928(_json_decode)
        1    0.000    0.000    0.001    0.001 font_manager.py:970(json_load)
        1    0.000    0.000    0.000    0.000 font_manager.py:982(FontManager)
        1    0.000    0.000    0.000    0.000 format.py:1(<module>)
        1    0.000    0.000    0.005    0.005 fromnumeric.py:1(<module>)
      100    0.000    0.000    0.000    0.000 fromnumeric.py:2974(_prod_dispatcher)
      100    0.000    0.000    0.003    0.000 fromnumeric.py:2979(prod)
       30    0.000    0.000    0.000    0.000 fromnumeric.py:3172(_ndim_dispatcher)
       30    0.000    0.000    0.000    0.000 fromnumeric.py:3176(ndim)
      100    0.001    0.000    0.002    0.000 fromnumeric.py:71(_wrapreduction)
      100    0.000    0.000    0.000    0.000 fromnumeric.py:72(<dictcomp>)
        1    0.000    0.000    0.001    0.001 funcdesc.py:1(<module>)
       30    0.000    0.000    0.000    0.000 funcdesc.py:108(llvm_func_name)
       34    0.000    0.000    0.001    0.000 funcdesc.py:117(llvm_cpython_wrapper_name)
       82    0.000    0.000    0.011    0.000 funcdesc.py:12(default_mangler)
       26    0.000    0.000    0.000    0.000 funcdesc.py:126(llvm_cfunc_wrapper_name)
       41    0.000    0.000    0.000    0.000 funcdesc.py:137(_get_function_info)
       43    0.000    0.000    0.000    0.000 funcdesc.py:16(qualifying_prefix)
       41    0.000    0.000    0.012    0.000 funcdesc.py:166(_from_python_function)
        1    0.000    0.000    0.000    0.000 funcdesc.py:181(PythonFunctionDescriptor)
       41    0.000    0.000    0.012    0.000 funcdesc.py:187(from_specialized_function)
        1    0.000    0.000    0.000    0.000 funcdesc.py:212(ExternalFunctionDescriptor)
        2    0.000    0.000    0.000    0.000 funcdesc.py:219(__init__)
        2    0.000    0.000    0.000    0.000 funcdesc.py:220(<listcomp>)
        4    0.000    0.000    0.000    0.000 funcdesc.py:222(mangler)
        1    0.000    0.000    0.000    0.000 funcdesc.py:24(FunctionDescriptor)
       43    0.000    0.000    0.012    0.000 funcdesc.py:38(__init__)
      113    0.000    0.000    0.000    0.000 funcdesc.py:62(<genexpr>)
       41    0.000    0.000    0.002    0.000 funcdesc.py:79(lookup_globals)
       68    0.000    0.000    0.004    0.000 funcdesc.py:87(lookup_module)
        2    0.000    0.000    0.002    0.001 function_base.py:1(<module>)
       30    0.000    0.000    0.000    0.000 function_base.py:19(_linspace_dispatcher)
        1    0.000    0.000    0.000    0.000 function_base.py:2117(vectorize)
        4    0.000    0.000    0.000    0.000 function_base.py:2285(__init__)
       30    0.000    0.000    0.001    0.000 function_base.py:24(linspace)
      419    0.000    0.000    0.001    0.000 function_base.py:348(iterable)
      325    0.000    0.000    0.000    0.000 function_base.py:465(_needs_add_docstring)
      325    0.000    0.000    0.001    0.000 function_base.py:483(_add_docstring)
      325    0.001    0.000    0.003    0.000 function_base.py:497(add_newdoc)
        2    0.000    0.000    0.001    0.000 function_type.py:1(<module>)
        1    0.000    0.000    0.000    0.000 function_type.py:10(FunctionType)
        1    0.000    0.000    0.000    0.000 function_type.py:125(FunctionPrototype)
        1    0.000    0.000    0.000    0.000 function_type.py:150(WrapperAddressProtocol)
        1    0.000    0.000    0.000    0.000 function_type.py:181(CompileResultWAP)
        1    0.000    0.000    0.000    0.000 function_type.py:31(FunctionProtoModel)
        1    0.000    0.000    0.000    0.000 function_type.py:48(FunctionModel)
        1    0.000    0.000    0.000    0.000 function_type.py:64(lower_constant_dispatcher)
        1    0.000    0.000    0.000    0.000 function_type.py:97(UndefinedFunctionType)
        1    0.000    0.000    0.001    0.001 functions.py:1(<module>)
     3054    0.002    0.000    0.011    0.000 functions.py:230(_unlit_non_poison)
        1    0.000    0.000    0.000    0.000 functions.py:240(BaseFunction)
     1843    0.005    0.000    0.007    0.000 functions.py:245(__init__)
     1734    0.000    0.000    0.000    0.000 functions.py:249(<genexpr>)
     4906    0.001    0.000    0.001    0.000 functions.py:262(key)
      323    0.000    0.000    0.004    0.000 functions.py:266(augment)
      244    0.000    0.000    0.001    0.000 functions.py:274(get_impl_key)
  664/355    0.015    0.000    3.515    0.010 functions.py:281(get_call_type)
     1698    0.001    0.000    0.012    0.000 functions.py:305(<listcomp>)
     1698    0.001    0.000    0.001    0.000 functions.py:306(<dictcomp>)
        1    0.000    0.000    0.000    0.000 functions.py:342(Function)
        1    0.000    0.000    0.000    0.000 functions.py:348(BoundFunction)
       36    0.000    0.000    0.001    0.000 functions.py:353(__init__)
      276    0.000    0.000    0.000    0.000 functions.py:375(key)
       12    0.000    0.000    0.000    0.000 functions.py:382(get_impl_key)
    24/16    0.000    0.000    0.744    0.047 functions.py:389(get_call_type)
       24    0.000    0.000    0.000    0.000 functions.py:414(<listcomp>)
       24    0.000    0.000    0.000    0.000 functions.py:415(<dictcomp>)
        1    0.000    0.000    0.000    0.000 functions.py:472(MakeFunctionLiteral)
        1    0.000    0.000    0.000    0.000 functions.py:476(_PickleableWeakRef)
        1    0.000    0.000    0.000    0.000 functions.py:490(WeakType)
      163    0.000    0.000    0.000    0.000 functions.py:496(_store_object)
      166    0.000    0.000    0.000    0.000 functions.py:499(_get_object)
      174    0.000    0.000    0.000    0.000 functions.py:505(key)
      118    0.000    0.000    0.000    0.000 functions.py:509(__eq__)
      174    0.000    0.000    0.000    0.000 functions.py:515(__hash__)
        1    0.000    0.000    0.000    0.000 functions.py:519(Dispatcher)
      163    0.001    0.000    0.001    0.000 functions.py:524(__init__)
    96/24    0.001    0.000    3.875    0.161 functions.py:534(get_call_type)
      166    0.000    0.000    0.002    0.000 functions.py:551(dispatcher)
       69    0.000    0.000    0.001    0.000 functions.py:564(get_overload)
        1    0.000    0.000    0.000    0.000 functions.py:570(get_impl_key)
        1    0.000    0.000    0.000    0.000 functions.py:589(ObjModeDispatcher)
        1    0.000    0.000    0.000    0.000 functions.py:595(ExternalFunctionPointer)
        1    0.000    0.000    0.000    0.000 functions.py:62(_ResolutionFailures)
        1    0.000    0.000    0.000    0.000 functions.py:636(ExternalFunction)
        3    0.000    0.000    0.000    0.000 functions.py:642(__init__)
       33    0.000    0.000    0.000    0.000 functions.py:649(key)
      664    0.001    0.000    0.001    0.000 functions.py:65(__init__)
        1    0.000    0.000    0.000    0.000 functions.py:654(NamedTupleClass)
        1    0.000    0.000    0.000    0.000 functions.py:680(NumberClass)
       15    0.000    0.000    0.000    0.000 functions.py:685(__init__)
        2    0.000    0.000    0.000    0.000 functions.py:697(get_impl_key)
       41    0.000    0.000    0.000    0.000 functions.py:700(key)
        1    0.000    0.000    0.000    0.000 functions.py:712(RecursiveCall)
     2073    0.004    0.000    0.007    0.000 functions.py:78(add_error)
        9    0.000    0.000    0.000    0.000 functools.py:188(total_ordering)
        9    0.000    0.000    0.000    0.000 functools.py:191(<setcomp>)
     1296    0.005    0.000    0.008    0.000 functools.py:35(update_wrapper)
       41    0.000    0.000    0.000    0.000 functools.py:421(_unwrap_partial)
       38    0.000    0.000    0.001    0.000 functools.py:479(lru_cache)
       41    0.000    0.000    0.000    0.000 functools.py:518(decorating_function)
     1049    0.001    0.000    0.001    0.000 functools.py:65(wraps)
       11    0.000    0.000    0.000    0.000 functools.py:651(cache)
       57    0.000    0.000    0.000    0.000 functools.py:660(_c3_merge)
      208    0.000    0.000    0.000    0.000 functools.py:668(<listcomp>)
    57/12    0.000    0.000    0.001    0.000 functools.py:687(_c3_mro)
    57/25    0.000    0.000    0.000    0.000 functools.py:723(<listcomp>)
       57    0.000    0.000    0.000    0.000 functools.py:724(<listcomp>)
    57/32    0.000    0.000    0.000    0.000 functools.py:725(<listcomp>)
       12    0.000    0.000    0.003    0.000 functools.py:732(_compose_mro)
      376    0.000    0.000    0.003    0.000 functools.py:741(is_related)
       12    0.000    0.000    0.003    0.000 functools.py:745(<listcomp>)
       12    0.000    0.000    0.000    0.000 functools.py:753(<listcomp>)
       12    0.000    0.000    0.003    0.000 functools.py:774(_find_impl)
        3    0.000    0.000    0.000    0.000 functools.py:800(singledispatch)
     1016    0.001    0.000    0.006    0.000 functools.py:818(dispatch)
       70    0.000    0.000    0.000    0.000 functools.py:841(_is_valid_dispatch_type)
       70    0.000    0.000    0.000    0.000 functools.py:844(register)
       35    0.000    0.000    0.000    0.000 functools.py:853(<lambda>)
     1016    0.002    0.000    0.027    0.000 functools.py:884(wrapper)
       16    0.000    0.000    0.000    0.000 functools.py:89(_gt_from_lt)
       45    0.000    0.000    0.000    0.000 functools.py:946(__init__)
       45    0.000    0.000    0.000    0.000 functools.py:952(__set_name__)
2805/1778    0.010    0.000    0.261    0.000 functools.py:961(__get__)
        1    0.000    0.000    0.000    0.000 gdb_hook.py:1(<module>)
        1    0.000    0.000    0.000    0.000 generator_core.py:1(<module>)
        1    0.000    0.000    0.000    0.000 generator_core.py:13(NumPyRngBitGeneratorModel)
        1    0.000    0.000    0.000    0.000 generator_core.py:31(NumPyRandomGeneratorTypeModel)
        3    0.000    0.000    0.000    0.000 generator_core.py:54(_generate_next_binding)
        1    0.000    0.000    0.005    0.005 generator_methods.py:1(<module>)
        1    0.000    0.000    0.000    0.000 generators.py:1(<module>)
        1    0.000    0.000    0.000    0.000 generators.py:12(GeneratorDescriptor)
        1    0.000    0.000    0.000    0.000 generators.py:212(GeneratorLower)
        1    0.000    0.000    0.000    0.000 generators.py:240(PyGeneratorLower)
        1    0.000    0.000    0.000    0.000 generators.py:301(LowerYield)
        1    0.000    0.000    0.000    0.000 generators.py:48(BaseGeneratorLower)
       88    0.000    0.000    0.000    0.000 genericpath.py:121(_splitext)
       45    0.000    0.000    0.158    0.004 genericpath.py:16(exists)
        2    0.000    0.000    0.000    0.000 genericpath.py:27(isfile)
        1    0.000    0.000    0.000    0.000 genericpath.py:39(isdir)
      236    0.000    0.000    0.001    0.000 genericpath.py:69(commonprefix)
        1    0.000    0.000    0.018    0.018 geo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 geo.py:15(GeoAxes)
        1    0.000    0.000    0.000    0.000 geo.py:18(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 geo.py:223(_GeoTransform)
        1    0.000    0.000    0.000    0.000 geo.py:246(AitoffAxes)
        1    0.000    0.000    0.000    0.000 geo.py:249(AitoffTransform)
        1    0.000    0.000    0.000    0.000 geo.py:272(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 geo.py:294(HammerAxes)
        1    0.000    0.000    0.000    0.000 geo.py:297(HammerTransform)
        1    0.000    0.000    0.000    0.000 geo.py:316(InvertedHammerTransform)
        1    0.000    0.000    0.000    0.000 geo.py:341(MollweideAxes)
        1    0.000    0.000    0.000    0.000 geo.py:344(MollweideTransform)
        1    0.000    0.000    0.000    0.000 geo.py:386(InvertedMollweideTransform)
        1    0.000    0.000    0.000    0.000 geo.py:413(LambertAxes)
        1    0.000    0.000    0.000    0.000 geo.py:416(LambertTransform)
        1    0.000    0.000    0.000    0.000 geo.py:456(InvertedLambertTransform)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
       46    0.000    0.000    0.000    0.000 getlimits.py:101(_float_conv)
       38    0.000    0.000    0.001    0.000 getlimits.py:111(_float_to_str)
        7    0.000    0.000    0.000    0.000 getlimits.py:157(_register_type)
       38    0.000    0.000    0.000    0.000 getlimits.py:16(_fr0)
        1    0.000    0.000    0.001    0.001 getlimits.py:162(_register_known_types)
       40    0.000    0.000    0.000    0.000 getlimits.py:24(_fr1)
        2    0.000    0.000    0.000    0.000 getlimits.py:307(_get_machar)
        1    0.000    0.000    0.000    0.000 getlimits.py:32(MachArLike)
        6    0.000    0.000    0.001    0.000 getlimits.py:34(__init__)
        1    0.000    0.000    0.000    0.000 getlimits.py:378(finfo)
        7    0.000    0.000    0.000    0.000 getlimits.py:484(__new__)
        2    0.000    0.000    0.000    0.000 getlimits.py:540(_init)
        2    0.000    0.000    0.000    0.000 getlimits.py:589(smallest_normal)
        2    0.000    0.000    0.000    0.000 getlimits.py:612(tiny)
        4    0.000    0.000    0.000    0.000 getlimits.py:62(smallest_subnormal)
        1    0.000    0.000    0.000    0.000 getlimits.py:630(iinfo)
        9    0.000    0.000    0.000    0.000 getlimits.py:685(__init__)
        6    0.000    0.000    0.000    0.000 getlimits.py:709(max)
        2    0.000    0.000    0.000    0.000 getlimits.py:86(_str_smallest_subnormal)
       40    0.000    0.000    0.000    0.000 getlimits.py:91(_float_to_float)
        1    0.000    0.000    0.000    0.000 gridspec.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gridspec.py:26(GridSpecBase)
        1    0.000    0.000    0.000    0.000 gridspec.py:318(GridSpec)
        1    0.000    0.000    0.000    0.000 gridspec.py:476(GridSpecFromSubplotSpec)
        1    0.000    0.000    0.000    0.000 gridspec.py:531(SubplotSpec)
        1    0.000    0.000    0.000    0.000 gufunc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gufunc.py:10(GUFunc)
        1    0.000    0.000    0.000    0.000 gzip.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gzip.py:117(BadGzipFile)
        1    0.000    0.000    0.000    0.000 gzip.py:121(GzipFile)
        1    0.000    0.000    0.000    0.000 gzip.py:402(_GzipReader)
        1    0.000    0.000    0.000    0.000 gzip.py:75(_PaddedFile)
        1    0.000    0.000    0.032    0.032 hashing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hashing.py:389(FNV)
        1    0.000    0.000    0.000    0.000 hashing.py:396(SIPHASH)
        1    0.000    0.000    0.000    0.000 hashing.py:403(DJBX33A)
        1    0.000    0.000    0.000    0.000 hashing.py:410(EXPAT)
        1    0.000    0.000    0.000    0.000 hashing.py:417(_Py_HashSecret_t)
        1    0.000    0.000    0.000    0.000 hashing.py:435(_build_hashsecret)
        3    0.000    0.000    0.000    0.000 hashing.py:449(inject)
        2    0.000    0.000    0.000    0.000 hashing.py:566(_gen_siphash)
        1    0.000    0.000    0.000    0.000 hashlib.py:1(<module>)
       14    0.000    0.000    0.000    0.000 hashlib.py:126(__get_openssl_constructor)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 hatch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hatch.py:124(Circles)
        1    0.000    0.000    0.000    0.000 hatch.py:132(SmallCircles)
        1    0.000    0.000    0.000    0.000 hatch.py:14(HorizontalHatch)
        1    0.000    0.000    0.000    0.000 hatch.py:140(LargeCircles)
        1    0.000    0.000    0.000    0.000 hatch.py:148(SmallFilledCircles)
        1    0.000    0.000    0.000    0.000 hatch.py:157(Stars)
        1    0.000    0.000    0.000    0.000 hatch.py:31(VerticalHatch)
        1    0.000    0.000    0.000    0.000 hatch.py:48(NorthEastHatch)
        1    0.000    0.000    0.000    0.000 hatch.py:67(SouthEastHatch)
        1    0.000    0.000    0.000    0.000 hatch.py:87(Shapes)
        1    0.000    0.000    0.000    0.000 hatch.py:9(HatchPatternBase)
        1    0.000    0.000    0.001    0.001 header.py:1(<module>)
        1    0.000    0.000    0.000    0.000 header.py:179(Header)
        1    0.000    0.000    0.000    0.000 header.py:413(_ValueFormatter)
        1    0.000    0.000    0.000    0.000 header.py:541(_Accumulator)
        2    0.000    0.000    0.000    0.000 heapq.py:1(<module>)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:1658(Hermite)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1650(HermiteE)
        1    0.000    0.000    0.000    0.000 histograms.py:1(<module>)
        1    0.000    0.000    0.006    0.006 hmac.py:1(<module>)
      257    0.000    0.000    0.000    0.000 hmac.py:19(<genexpr>)
      257    0.000    0.000    0.000    0.000 hmac.py:20(<genexpr>)
        1    0.000    0.000    0.000    0.000 hmac.py:27(HMAC)
        1    0.000    0.000    0.012    0.012 image.py:1(<module>)
        1    0.000    0.000    0.000    0.000 image.py:1034(NonUniformImage)
        1    0.000    0.000    0.000    0.000 image.py:1188(PcolorImage)
        1    0.000    0.000    0.000    0.000 image.py:1325(FigureImage)
        1    0.000    0.000    0.000    0.000 image.py:1388(BboxImage)
        1    0.000    0.000    0.000    0.000 image.py:231(_ImageBase)
        1    0.000    0.000    0.000    0.000 image.py:848(AxesImage)
        1    0.000    0.000    0.000    0.000 imputils.py:1(<module>)
       54    0.000    0.000    0.000    0.000 imputils.py:103(decorate)
       21    0.000    0.000    0.000    0.000 imputils.py:108(lower_constant)
       21    0.000    0.000    0.000    0.000 imputils.py:115(decorate)
        1    0.000    0.000    0.000    0.000 imputils.py:124(RegistryLoader)
       66    0.000    0.000    0.000    0.000 imputils.py:144(_decorate_getattr)
       22    0.000    0.000    0.013    0.001 imputils.py:148(res)
        3    0.000    0.000    0.000    0.000 imputils.py:158(_decorate_setattr)
        1    0.000    0.000    0.000    0.000 imputils.py:16(Registry)
       59    0.000    0.000    0.000    0.000 imputils.py:173(fix_returning_optional)
       30    0.000    0.000    0.000    0.000 imputils.py:187(user_function)
       32    0.001    0.000    0.043    0.001 imputils.py:192(imp)
        8    0.000    0.000    0.000    0.000 imputils.py:20(__init__)
        3    0.000    0.000    0.000    0.000 imputils.py:231(iterator_impl)
        3    0.000    0.000    0.000    0.000 imputils.py:237(wrapper)
       13    0.000    0.000    0.007    0.001 imputils.py:241(iternext_wrapper)
        1    0.000    0.000    0.000    0.000 imputils.py:253(_IternextResult)
       21    0.000    0.000    0.000    0.000 imputils.py:260(__init__)
       23    0.000    0.000    0.001    0.000 imputils.py:271(set_valid)
     1047    0.000    0.000    0.000    0.000 imputils.py:28(lower)
       19    0.000    0.000    0.001    0.000 imputils.py:280(yield_)
        2    0.000    0.000    0.001    0.000 imputils.py:286(is_valid)
        2    0.000    0.000    0.000    0.000 imputils.py:294(yielded_value)
        1    0.000    0.000    0.000    0.000 imputils.py:300(RefType)
       17    0.000    0.000    0.000    0.000 imputils.py:317(iternext_impl)
       17    0.000    0.000    0.000    0.000 imputils.py:329(<listcomp>)
       17    0.000    0.000    0.000    0.000 imputils.py:332(outer)
    19/18    0.000    0.000    0.029    0.002 imputils.py:333(wrapper)
        1    0.000    0.000    0.001    0.001 imputils.py:352(call_getiter)
        2    0.000    0.000    0.006    0.003 imputils.py:362(call_iternext)
     1047    0.001    0.000    0.001    0.000 imputils.py:37(decorate)
       69    0.000    0.000    0.000    0.000 imputils.py:42(_decorate_attr)
       52    0.000    0.000    0.000    0.000 imputils.py:425(impl_ret_new_ref)
       58    0.000    0.000    0.007    0.000 imputils.py:432(impl_ret_borrowed)
      148    0.000    0.000    0.000    0.000 imputils.py:443(impl_ret_untracked)
       20    0.000    0.000    0.000    0.000 imputils.py:450(force_error_model)
       66    0.000    0.000    0.000    0.000 imputils.py:47(lower_getattr)
       66    0.000    0.000    0.000    0.000 imputils.py:55(decorate)
        7    0.000    0.000    0.000    0.000 imputils.py:60(lower_getattr_generic)
        3    0.000    0.000    0.000    0.000 imputils.py:71(lower_setattr)
        3    0.000    0.000    0.000    0.000 imputils.py:79(decorate)
        3    0.000    0.000    0.000    0.000 imputils.py:84(lower_setattr_generic)
       54    0.000    0.000    0.000    0.000 imputils.py:95(lower_cast)
        1    0.000    0.000    0.022    0.022 index_tricks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 index_tricks.py:109(nd_grid)
        2    0.000    0.000    0.000    0.000 index_tricks.py:144(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:211(MGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:255(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:262(OGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:303(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:310(AxisConcatenator)
        3    0.000    0.000    0.000    0.000 index_tricks.py:320(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:435(RClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:530(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:537(CClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:562(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:569(ndenumerate)
        1    0.000    0.000    0.000    0.000 index_tricks.py:618(ndindex)
        1    0.000    0.000    0.000    0.000 index_tricks.py:717(IndexExpression)
        2    0.000    0.000    0.000    0.000 index_tricks.py:761(__init__)
        1    0.000    0.000    0.000    0.000 init_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 init_utils.py:10(generate_version_info)
        3    0.000    0.000    0.000    0.000 init_utils.py:30(try_int)
        1    0.000    0.000    0.000    0.000 initfini.py:1(<module>)
        1    0.000    0.000    0.000    0.000 initfini.py:32(initialize_native_target)
        1    0.000    0.000    0.000    0.000 initfini.py:40(initialize_native_asmprinter)
        1    0.000    0.000    0.000    0.000 initfini.py:6(initialize)
        1    0.000    0.000    0.000    0.000 initfini.py:64(_version_info)
        1    0.000    0.000    0.000    0.000 inline_closurecall.py:1(<module>)
       41    0.000    0.000    0.000    0.000 inline_closurecall.py:124(<listcomp>)
       19    0.000    0.000    0.000    0.000 inline_closurecall.py:127(<lambda>)
        1    0.000    0.000    0.000    0.000 inline_closurecall.py:1387(RewriteArrayOfConsts)
       41    0.000    0.000    0.000    0.000 inline_closurecall.py:1393(__init__)
      166    0.000    0.000    0.030    0.000 inline_closurecall.py:1397(match)
      165    0.004    0.000    0.029    0.000 inline_closurecall.py:1410(_inline_const_arraycall)
      135    0.000    0.000    0.004    0.000 inline_closurecall.py:1421(inline_array)
      165    0.000    0.000    0.000    0.000 inline_closurecall.py:1517(State)
      165    0.000    0.000    0.000    0.000 inline_closurecall.py:1524(__init__)
        2    0.000    0.000    0.000    0.000 inline_closurecall.py:1540(reset)
     2061    0.003    0.000    0.018    0.000 inline_closurecall.py:1549(list_var_used)
      150    0.000    0.000    0.000    0.000 inline_closurecall.py:155(_inline_reduction)
     2061    0.001    0.000    0.001    0.000 inline_closurecall.py:1554(<listcomp>)
        1    0.000    0.000    0.000    0.000 inline_closurecall.py:1570(<listcomp>)
      150    0.000    0.000    0.000    0.000 inline_closurecall.py:184(_inline_stencil)
      150    0.000    0.000    0.000    0.000 inline_closurecall.py:260(_inline_closure)
        1    0.000    0.000    0.000    0.000 inline_closurecall.py:294(InlineWorker)
       82    0.001    0.000    0.001    0.000 inline_closurecall.py:302(__init__)
       82    0.000    0.000    0.000    0.000 inline_closurecall.py:320(check)
       82    0.000    0.000    0.000    0.000 inline_closurecall.py:329(<listcomp>)
       82    0.000    0.000    0.000    0.000 inline_closurecall.py:351(<listcomp>)
        1    0.000    0.000    0.000    0.000 inline_closurecall.py:68(InlineClosureCallPass)
       41    0.000    0.000    0.000    0.000 inline_closurecall.py:73(__init__)
      307    0.000    0.000    0.000    0.000 inline_closurecall.py:798(_make_debug_print)
      123    0.000    0.000    0.000    0.000 inline_closurecall.py:799(debug_print)
       41    0.002    0.000    0.058    0.001 inline_closurecall.py:80(run)
       41    0.000    0.000    0.000    0.000 inline_closurecall.py:805(_debug_dump)
       13    0.000    0.000    0.000    0.000 inline_closurecall.py:881(_find_arraycall)
       19    0.000    0.000    0.000    0.000 inline_closurecall.py:964(_inline_arraycall)
        1    0.000    0.000    0.000    0.000 inspect.py:1244(getfullargspec)
       17    0.000    0.000    0.000    0.000 inspect.py:1349(formatannotation)
       41    0.000    0.000    0.000    0.000 inspect.py:182(ismodule)
      204    0.000    0.000    0.000    0.000 inspect.py:1867(_signature_get_user_defined_method)
     1658    0.001    0.000    0.001    0.000 inspect.py:191(isclass)
       69    0.000    0.000    0.001    0.000 inspect.py:1959(_signature_bound_method)
       68    0.000    0.000    0.000    0.000 inspect.py:1985(_signature_is_builtin)
      397    0.000    0.000    0.000    0.000 inspect.py:199(ismethod)
       68    0.000    0.000    0.000    0.000 inspect.py:1997(_signature_is_functionlike)
       68    0.000    0.000    0.000    0.000 inspect.py:209(ismethoddescriptor)
     1375    0.014    0.000    0.040    0.000 inspect.py:2280(_signature_from_function)
